# Comment: 
# Detector: fotonowa
# Operator: 
#
#VERSION 02
#DATE 08-11-2010
#DETY DIO
#BMTY PHO
#FLSZ 100*100
#TYPE OPP
#AXIS X
#PNTS 231
#STEP 010
#SSD  1000
#DPTH 014
    8.70    0.00    1.40    1.80
    8.80    0.00    1.40    1.70
    8.90    0.00    1.40    1.70
    9.00    0.00    1.40    1.70
    9.10    0.00    1.40    1.60
    9.20    0.00    1.40    1.60
    9.30    0.00    1.40    1.60
    9.40    0.00    1.40    1.50
    9.50    0.00    1.40    1.50
    9.60    0.00    1.40    1.50
    9.70    0.00    1.40    1.50
    9.80    0.00    1.40    1.40
    9.90    0.00    1.40    1.40
    10.00    0.00    1.40    1.40
    10.10    0.00    1.40    1.30
    10.20    0.00    1.40    1.30
    10.30    0.00    1.40    1.30
    10.40    0.00    1.40    1.20
    10.50    0.00    1.40    1.20
    10.60    0.00    1.40    1.20
    10.70    0.00    1.40    1.10
    10.80    0.00    1.40    1.10
    10.90    0.00    1.40    1.10
    11.00    0.00    1.40    1.10
    11.10    0.00    1.40    1.00
    11.20    0.00    1.40    1.00
    11.30    0.00    1.40    1.00
    11.40    0.00    1.40    0.90
    11.50    0.00    1.40    0.90
#ENOM 
#STOM
