# Comment: 
# Detector: fotonowa
# Operator: 
#
#VERSION 02
#DATE 08-11-2010
#DETY DIO
#BMTY PHO
#FLSZ 030*030
#TYPE OPD
#AXIS Z
#PNTS 351
#STEP 010
#SSD  1000
    0.00    0.00    24.40    25.20
    0.00    0.00    24.50    25.10
    0.00    0.00    24.60    24.90
    0.00    0.00    24.70    24.80
    0.00    0.00    24.80    24.60
    0.00    0.00    24.90    24.50
    0.00    0.00    25.00    24.30
    0.00    0.00    25.10    24.20
    0.00    0.00    25.20    24.00
    0.00    0.00    25.30    23.90
    0.00    0.00    25.40    23.80
    0.00    0.00    25.50    23.60
    0.00    0.00    25.60    23.50
    0.00    0.00    25.70    23.40
    0.00    0.00    25.80    23.20
    0.00    0.00    25.90    23.10
    0.00    0.00    26.00    22.90
    0.00    0.00    26.10    22.80
    0.00    0.00    26.20    22.70
    0.00    0.00    26.30    22.50
    0.00    0.00    26.40    22.40
    0.00    0.00    26.50    22.30
    0.00    0.00    26.60    22.20
    0.00    0.00    26.70    22.00
    0.00    0.00    26.80    21.90
    0.00    0.00    26.90    21.80
    0.00    0.00    27.00    21.70
    0.00    0.00    27.10    21.50
    0.00    0.00    27.20    21.40
    0.00    0.00    27.30    21.30
    0.00    0.00    27.40    21.20
    0.00    0.00    27.50    21.00
    0.00    0.00    27.60    20.90
    0.00    0.00    27.70    20.80
    0.00    0.00    27.80    20.70
    0.00    0.00    27.90    20.60
    0.00    0.00    28.00    20.50
    0.00    0.00    28.10    20.30
    0.00    0.00    28.20    20.20
    0.00    0.00    28.30    20.10
    0.00    0.00    28.40    20.00
    0.00    0.00    28.50    19.90
    0.00    0.00    28.60    19.80
    0.00    0.00    28.70    19.70
    0.00    0.00    28.80    19.60
    0.00    0.00    28.90    19.50
    0.00    0.00    29.00    19.30
    0.00    0.00    29.10    19.20
    0.00    0.00    29.20    19.10
    0.00    0.00    29.30    19.00
    0.00    0.00    29.40    18.90
    0.00    0.00    29.50    18.80
    0.00    0.00    29.60    18.70
    0.00    0.00    29.70    18.60
    0.00    0.00    29.80    18.50
    0.00    0.00    29.90    18.40
    0.00    0.00    30.00    18.30
    0.00    0.00    30.10    18.20
    0.00    0.00    30.20    18.10
    0.00    0.00    30.30    18.00
    0.00    0.00    30.40    17.90
    0.00    0.00    30.50    17.80
    0.00    0.00    30.60    17.70
    0.00    0.00    30.70    17.60
    0.00    0.00    30.80    17.50
    0.00    0.00    30.90    17.40
    0.00    0.00    31.00    17.30
    0.00    0.00    31.10    17.20
    0.00    0.00    31.20    17.10
    0.00    0.00    31.30    17.00
    0.00    0.00    31.40    16.90
    0.00    0.00    31.50    16.80
    0.00    0.00    31.60    16.70
    0.00    0.00    31.70    16.60
    0.00    0.00    31.80    16.50
    0.00    0.00    31.90    16.40
    0.00    0.00    32.00    16.30
    0.00    0.00    32.10    16.20
    0.00    0.00    32.20    16.10
    0.00    0.00    32.30    16.00
    0.00    0.00    32.40    15.90
    0.00    0.00    32.50    15.80
    0.00    0.00    32.60    15.70
    0.00    0.00    32.70    15.60
    0.00    0.00    32.80    15.50
    0.00    0.00    32.90    15.40
    0.00    0.00    33.00    15.40
    0.00    0.00    33.10    15.30
    0.00    0.00    33.20    15.20
    0.00    0.00    33.30    15.10
    0.00    0.00    33.40    15.00
    0.00    0.00    33.50    15.00
    0.00    0.00    33.60    14.90
    0.00    0.00    33.70    14.80
    0.00    0.00    33.80    14.70
    0.00    0.00    33.90    14.60
    0.00    0.00    34.00    14.60
    0.00    0.00    34.10    14.50
    0.00    0.00    34.20    14.40
    0.00    0.00    34.30    14.30
    0.00    0.00    34.40    14.20
    0.00    0.00    34.50    14.10
    0.00    0.00    34.60    14.10
    0.00    0.00    34.70    14.00
    0.00    0.00    34.80    13.90
    0.00    0.00    34.90    13.80
    0.00    0.00    35.00    13.80
#ENOM 
#STOM
